ID,DocID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,PhoneID,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,FOrientation,F30
7,3,1.707,0.916,21.148,-40.553,22.348,-33.903,6.757,0.85895,3,1.3924,2,6.8133,7.7867,14.535,-484.51,8.6116,439.46,3.6338,-0.6859,-0.6305,-0.49156,-0.16268,1.2958,7.0902,0.95302,7.7404,361.27,0.61,0.17778,0,0,1
7,5,1.257,0.12,22.675,-41.316,4.0335,-50.255,20.674,0.67252,4,-2.6945,2,53.958,240.17,1052.7,-63391,-2267.2,1.27E+06,111.25,1.8142,-1.78E-15,0.56276,1.6558,-2.496,21.179,0.97612,176.49,-2267.2,0.57,0.15556,0,0,1
7,2,24.035,0.503,27.253,-42.079,27.035,-31.723,10.359,0.90762,3,1.5918,2,12.252,17.21,35.796,-1004.8,-56.787,1013.2,13.226,-0.6264,-0.24953,-0.19389,-0.053921,1.5585,10.703,0.96782,21.278,15.053,0.43,0.14444,0,0,1
7,3,0.746,0.35,22.893,-43.169,23.983,-36.192,7.0615,0.84645,3,1.4158,2,2.6619,21.802,77.08,-931.73,678.29,2354.2,14.232,-0.79433,-0.60248,-0.10771,0,1.4377,7.2835,0.96951,20.81,768.31,0.46,0.15556,0,0,1
7,5,5.994,0.058,13.082,-35.538,28.561,-33.576,15.604,0.99801,2,0.12609,2,0,433.43,866.87,-21672,-21672,-21672,433.43,0,0,0,0,0.063044,15.604,1,269.03,-21672,0.52,0.12222,0,0,1
7,5,0.37,0.17,29.542,-48.184,4.0335,-50.255,25.593,0.65578,4,-3.0606,2,10.175,197.2,341.3,-5073.6,-2724,16457,197.2,2.6152,0,0.017645,2.0861,3.1274,26.142,0.97901,153.77,-2724,0.52,0.14444,0,0,1
7,5,0.339,0.141,11.664,-43.06,29.652,-41.752,18.035,0.98767,2,0.072599,2,33.325,155.52,206.82,-50082,-905.23,497.52,155.52,-1.3126,-1.0428,-2.22E-16,-1.11E-16,0.13549,18.254,0.98799,129.46,-905.23,0.61,0.2,0,0,1
7,1,0.722,0.141,24.855,-40.444,23.002,-28.016,12.565,0.82064,3,1.7188,2,44.443,105.46,509.27,-36089,-990.77,3.14E+05,130.97,-0.44831,-0.37766,-0.14849,0,1.5243,12.612,0.99627,89.447,-990.77,0.49,0.15556,0,0,1
7,3,1.392,0.894,6.1047,-41.97,5.8867,-36.737,5.2372,0.81238,3,1.6124,2,3.2898,6.6129,12.323,-344.53,1.97E-11,422.61,9.9773,0.26776,0.077604,0.12253,0.16292,1.4076,5.4393,0.96284,6.0842,484.49,0.51,0.13333,0,0,1
7,3,1.572,0.771,11.773,-43.278,9.7021,-35.756,7.8018,0.78063,3,1.8395,2,5.5057,10.278,15.912,-460.27,12.436,397.24,27.992,1.4729,0.81324,1.3496,1.4195,1.4923,9.1067,0.85671,11.812,230.98,0.66,0.18889,0,0,1
7,1,1.092,0.561,27.58,-30.197,25.291,-23.002,7.5503,0.80691,3,1.8788,2,6.345,20.556,30.336,-372.03,-45.8,683.87,9.2835,-1.3032,-1.1309,-0.83105,-0.44527,1.7675,8.3825,0.90072,14.942,109.2,0.54,0.2,0,0,1
7,2,1.671,0.82,28.452,-40.88,28.125,-33.903,6.9845,0.85252,3,1.6176,2,4.6551,8.1141,17.698,-358.69,-44.645,344.99,17.502,-0.5836,-0.55791,-0.5198,-0.28074,1.4681,7.337,0.95196,8.9475,-169.07,0.54,0.17778,0,0,1
7,2,3.876,0.756,25.4,-39.572,25.945,-32.377,7.2155,0.86595,3,1.4952,2,6.4125,11.244,15.452,-399.84,-23.574,404.28,12.469,-0.43316,-0.23898,-0.13835,-1.11E-16,1.4558,7.6148,0.94756,10.072,166.07,0.56,0.18889,0,0,1
7,5,0.919,0.074,13.191,-47.203,29.433,-42.297,16.968,0.98591,2,0.2933,2,98.21,237.26,2345.1,-1.27E+05,-53140,6.52E+05,216.84,-1.1213,-1.0169,-0.32708,-6.22E-16,0.22219,17.146,0.98957,231.71,-53140,0.58,0.15556,0,0,1
7,2,31.342,0.462,27.689,-39.245,29.542,-25.509,13.86,0.93796,3,1.4367,2,23.121,36.338,53.852,-1076.9,-96.48,775.11,18.244,-1.2278,-1.1771,-0.97059,-0.27609,1.346,14.29,0.96993,30.93,181.67,0.54,0.13333,0,0,1
7,2,1.282,0.683,23.983,-40.444,24.637,-29.761,10.703,0.93542,3,1.5096,2,6.4125,12.469,28.955,-559.94,0.0089132,830.82,21.05,-0.49963,-0.45078,-0.3553,-0.15544,1.4654,10.831,0.98823,15.858,260.87,0.6,0.15556,0,0,1
7,5,1.412,0.075,16.788,-44.913,3.9245,-51.781,14.582,0.38715,4,-2.6512,2,30.932,309.32,413.1,-9373.4,-6993,-4612.5,309.32,1.6511,0,0,1.1558,-2.2479,14.952,0.97527,199.36,-6993,0.56,0.15556,0,0,1
7,1,1.215,0.39,24.31,-41.534,24.637,-28.452,13.086,0.86705,3,1.5458,2,12.551,39.137,87.875,-2831.2,92.758,3061.8,84.67,-1.9889,-1.8924,-1.2696,-0.15638,1.4671,14.014,0.93376,35.933,51.042,0.45,0.13333,0,0,1
7,3,0.368,0.181,4.2515,-19.622,13.082,-41.752,23.826,0.91992,1,-1.1911,2,62.159,164.65,203.08,-5167,-1915.9,532.88,116.86,-0.91574,-0.54865,0,0.00089779,-1.0135,23.941,0.9952,132.27,-2262.2,0.56,0.15556,0,0,1
7,5,0.464,0.111,11.991,-30.96,30.524,-26.381,19.089,0.98544,2,0.24221,2,50.93,247.8,454.36,-7257,-5923.1,33375,247.8,-1.2413,-1.0764,-8.88E-16,-4.44E-16,0.21888,19.269,0.99066,173.6,-5923.1,0.68,0.18889,0,0,1
7,1,25.501,0.285,25.727,-26.926,24.31,-20.603,6.4796,0.67634,3,1.7913,2,7.603,33.56,61.001,-1803.4,364.28,1579.1,39.943,-1.2967,-1.0592,-0.72444,-0.10637,1.9432,7.4242,0.87277,26.05,904.64,0.57,0.14444,0,0,1
7,5,0.375,0.111,9.5931,-27.907,34.775,-26.817,25.206,0.97315,2,0.043263,2,122.19,248.66,347.67,-8483,-3236.9,4042,262.77,-2.099,-1.7604,-0.45167,0,0.10493,25.768,0.97817,232.14,-3236.9,0.64,0.17778,0,0,1
7,2,1.198,0.622,27.035,-43.06,26.926,-32.05,11.011,0.90073,3,1.5807,2,6.0563,21.121,48.331,-869.3,0.018375,1639.1,24.971,-0.45654,-0.16923,0.028061,0.044143,1.451,11.136,0.98876,17.904,1287.7,0.51,0.15556,0,0,1
7,2,1.351,0.802,27.035,-23.22,24.31,-35.974,13.042,0.52637,1,-1.7813,2,0,2.3236,12.231,-154.58,0,517.24,163.79,0.5877,0.061048,0.20592,0.27836,-1.1195,13.315,0.97956,16.602,0,0.63,0.16667,0,0,1
7,1,1.51,0.553,23.656,-38.7,20.712,-29.761,9.4112,0.77293,3,1.8889,2,3.0195,12.829,45.289,-1129.1,20.891,3007.5,0,-0.69829,-0.34195,-0.27086,-0.17173,1.6435,9.6961,0.97061,17.534,952.17,0.54,0.13333,0,0,1
7,4,0.889,0.074,23.329,-41.098,3.5974,-49.383,21.4,0.48247,4,-2.7441,2,94.754,334.34,3825.5,-2.49E+05,-9535.9,2.25E+06,334.34,2.5705,0,0,2.1952,-2.606,22.348,0.95757,302,-9535.9,0.56,0.16667,0,0,1
7,1,1.029,0.491,29.652,-29.542,26.381,-24.637,5.8958,0.5008,3,2.1588,2,11.303,25.685,43.058,-981.51,-79.115,974.03,28.941,-4.1119,-3.8761,-3.0537,-1.3817,2.1706,15.172,0.38859,30.901,-716.52,0.53,0.15556,0,0,1
7,4,0.745,0.111,13.845,-36.846,27.907,-34.23,14.304,0.98857,2,0.18394,2,35.581,155.54,349.64,-8208.5,3211.6,12951,155.54,-0.72779,-0.70411,0,0,0.16461,14.42,0.99197,129.91,3211.6,0.67,0.18889,0,0,1
7,4,0.284,0.102,10.356,-35.102,31.287,-31.178,21.295,0.98498,2,0.18535,2,59.381,289.33,352.29,-84496,-1032.8,2902.3,225.7,-1.5603,-1.4009,-0.54912,4.44E-16,0.171,21.599,0.98595,211.75,-1032.8,0.74,0.15556,0,0,1
7,5,1.529,0.075,12.755,-20.603,30.633,-20.93,17.881,0.99248,2,-0.018291,2,38.087,380.87,550.94,-14996,-2998.7,8998.5,380.87,-1.1996,-0.83972,0,0,0.020307,18.061,0.99006,240.81,-2998.7,0.8,0.17778,0,0,1
7,5,0.928,0.146,9.3751,-45.349,29.761,-37.718,21.767,0.95354,2,0.35818,2,54.236,212.2,279.67,-38521,-449.82,3079.4,190.3,-2.6479,-2.5478,-0.77281,0,0.38318,22.594,0.96338,154.76,-449.82,0.64,0.2,0,0,1
7,1,2.882,0.411,27.035,-30.306,28.016,-20.167,10.186,0.89397,3,1.4743,2,14.535,32.502,49.235,-673.6,-88.393,762.31,55.366,-1.5996,-1.4998,-1.0291,-0.34372,1.5465,10.93,0.93188,26.594,-59.614,0.62,0.17778,0,0,1
7,4,0.329,0.11,27.689,-35.429,1.8532,-33.467,25.91,0.6523,4,3.0658,2,100.5,335.22,978.86,-69571,-5889.4,5.50E+05,232.15,2.2015,0,1.4668,2.1532,3.0662,26.405,0.98127,240.05,-5889.4,0.62,0.17778,0,0,1
7,4,2.053,0.042,15.589,-30.197,29.761,-30.851,14.187,0.99829,2,-0.046121,2,41.157,411.57,3475.3,-2.13E+05,-1.15E+05,-17149,411.57,-0.46072,-0.3225,0,0,-0.03393,14.217,0.99789,338.5,-1.15E+05,0.7,0.15556,0,0,1
7,3,9.527,0.855,20.167,-33.685,17.333,-35.538,3.3864,0.35343,4,-2.5625,2,1.8512,8.4055,15.608,-492.09,41.738,444.97,11.961,-1.9547,-1.829,-1.3862,-0.72606,-1.9636,9.3488,0.36223,10.934,98.301,0.66,0.22222,0,0,1
7,3,1.363,0.629,21.585,-38.045,21.912,-31.287,6.7667,0.93434,3,1.5224,2,7.1312,12.825,15.568,-364.71,20.423,221.69,17.513,-0.75517,-0.70881,-0.56287,-0.2327,1.5257,7.0717,0.95688,11.243,106.64,0.62,0.17778,0,0,1
7,2,8.855,0.786,28.234,-31.178,29.324,-23.765,7.4926,0.82924,3,1.4248,2,6.3057,9.6354,16.251,-417.02,9.66E-13,562.71,13.68,-0.6376,-0.54275,-0.3759,-0.23157,1.3912,8.2026,0.91344,10.436,45.166,0.44,0.11111,0,0,1
7,2,10.546,0.257,24.746,-39.245,25.4,-31.069,8.2021,0.87594,3,1.491,2,5.3314,39.039,95.772,-1637.4,-772.23,4546.3,58.974,-0.54333,-0.19734,-0.017387,0,1.3832,8.3183,0.98603,32.367,1330.3,0.58,0.14444,0,0,1
7,2,4.711,1.143,22.675,-35.211,21.585,-30.088,5.2383,0.7083,3,1.7804,2,0,6.8133,9.9102,-440.86,1.39E-11,455.77,9.7873,0.40609,0.19601,0.30173,0.3471,1.4203,5.6322,0.93006,4.9276,98.153,0.52,0.17778,0,0,1
7,2,12.557,0.714,24.092,-37.391,24.637,-31.723,5.6948,0.84202,3,1.4749,2,5.6809,7.9065,14.58,-457.24,-19.791,450.23,14.973,-0.54048,-0.48726,-0.29632,-0.064064,1.3481,5.887,0.96735,8.2451,-19.791,0.51,0.13333,0,0,1
7,1,1.256,0.575,27.471,-44.368,24.964,-34.884,9.8099,0.89164,3,1.8293,2,6.5349,12.825,27.404,-702.18,-39.571,715.26,3.0282,-1.0551,-0.90698,-0.43611,-0.19177,1.6573,10.223,0.95964,17.778,205.15,0.45,0.14444,0,0,1
7,4,1.71,0.072,23.547,-35.974,7.8489,-38.809,15.952,0.57857,4,-2.963,2,132.29,327.1,1669.6,-1.09E+05,-16602,7.85E+05,295.84,1.7403,0,0.13559,1.4785,-2.914,16.473,0.96837,228.79,-16602,0.77,0.22222,0,0,1
7,1,1.148,0.426,26.163,-37.064,26.381,-28.125,8.9417,0.71191,3,1.5464,2,6.2344,15.235,52.948,-2195.1,-61.647,2375.2,18.536,-1.446,-1.4149,-1.2626,-0.10101,1.4259,10.495,0.85203,24.635,27.435,0.59,0.2,0,0,1
7,5,0.396,0.141,27.58,-32.922,0.21803,-40.553,28.406,0.47984,4,-2.8696,2,62.04,270.59,355.95,-9511.4,-2053.5,-1467.2,270.59,3.4413,0,0,2.7153,-2.9746,29.312,0.96909,207.89,-2053.5,0.63,0.17778,0,0,1
7,2,6.958,0.193,29.652,-29.652,30.197,-25.4,4.2863,0.84587,3,1.4433,2,5.3739,11.891,72.258,-1899,-409.08,4514.8,14.324,-0.1719,-0.16413,-0.048519,0,1.1614,4.3211,0.99195,22.389,-409.08,0.38,0.15556,0,0,1
7,3,21.129,0.606,23.765,-41.861,26.708,-32.377,9.9303,0.9392,3,1.2699,2,6.1774,13.627,27.78,-712.35,2.95E-08,795.78,22.573,-0.96575,-0.87061,-0.64264,-0.39169,1.3319,10.411,0.9538,17.18,393.09,0.61,0.17778,0,0,1
7,1,2.145,0.731,26.817,-36.519,26.054,-22.348,14.192,0.89494,3,1.6246,2,8.7574,13.542,45.871,-1469,-68.746,1338.7,16.727,-0.98305,-0.73126,-0.58949,-0.47754,1.5642,14.804,0.95867,20.252,-123.64,0.49,0.17778,0,0,1
7,3,0.941,0.698,24.419,-24.092,20.712,-42.297,18.579,0.77363,1,-1.7716,2,1.6812,55.836,82.205,-1142.5,-95.16,378.53,0.70788,-0.28145,-0.15109,-0.067483,0,-1.6137,18.757,0.99051,26.872,-569.83,0.53,0.15556,0,0,1
7,5,1.776,0.071,14.826,-39.136,5.4506,-44.259,10.684,0.54165,4,-2.6414,2,47.785,281.24,2182.9,-1.48E+05,-3982.1,2.29E+06,281.24,1.0656,0,0,0.80143,-2.3348,10.895,0.98063,153.45,-3982.1,0.61,0.17778,0,0,1
7,5,0.292,0.138,14.281,-48.729,33.903,-41.861,20.789,0.96517,2,0.33667,2,25.329,213.09,433.2,-76792,-8165,-3001.3,213.09,-2.5415,-2.3408,0,0,0.27476,21.504,0.96679,155.82,-8165,0.65,0.17778,0,0,1
7,4,0.998,0.061,14.935,-32.268,29.542,-33.249,14.641,0.98918,2,-0.067063,2,16.751,167.51,605.68,-26174,436.64,27048,167.51,-0.84985,-0.5949,0,0,0.026322,14.794,0.98966,242.52,436.64,0.72,0.2,0,0,1
7,4,0.891,0.052,13.409,-40.335,30.633,-43.06,17.438,0.99693,2,-0.15693,2,85.046,850.46,2287.8,-1.77E+05,-99628,-21807,850.46,-0.22421,-0.15694,0,0,-0.10679,17.444,0.99966,335.47,-99628,0.57,0.17778,0,0,1
7,5,0.31,0.14,8.721,-38.809,34.339,-33.358,26.191,0.97655,2,0.20964,2,98.661,225.17,307.3,-6982.6,-1783.8,7361.4,211.25,-2.3548,-2.0515,-0.69534,0,0.25769,26.714,0.98044,190.81,-1783.8,0.59,0.15556,0,0,1
7,5,1.238,0.091,14.499,-38.7,32.595,-40.226,18.16,0.9961,2,-0.084138,2,7.1137,71.137,10734,-1.19E+07,-34150,1.18E+07,71.137,-0.85724,-0.60007,0,0,-0.034755,18.25,0.99511,200.54,-34150,0.63,0.17778,0,0,1
7,2,2.945,0.125,24.855,-24.964,28.343,-48.293,23.588,0.86757,1,-1.4224,2,144.88,283.57,1038.8,-26980,-3355.1,1.09E+06,237.17,2.0424,-4.44E-16,0.87964,2.0107,-1.1538,24.116,0.9781,192.93,-3355.1,0.53,0.13333,0,0,1
7,2,1.031,0.317,27.471,-13.409,28.016,-2.3983,11.024,0.91941,3,1.5213,2,24.447,36.337,93.15,-1968.7,-336.47,3635.6,29.483,0.5196,-0.039887,0.046355,0.35445,1.4467,11.111,0.99212,35.052,3237.9,0.5,0.11111,0,0,1
7,4,0.346,0.156,30.851,-37.064,7.1948,-39.572,23.788,0.57606,4,-3.036,2,49.015,130.79,249.39,-5830.2,1732,2244.4,179.98,1.5147,0,0.30623,1.3475,-3.0714,24.218,0.98225,155.24,1732,0.57,0.15556,0,0,1
7,4,0.567,0.08,22.13,-36.519,6.5408,-39.899,15.951,0.59701,4,-2.9281,2,134.59,270.85,1031.4,-58756,17084,3.26E+05,361.38,0.64742,0,0.081952,0.63908,-2.7832,16.093,0.99118,201.16,17084,0.76,0.26667,0,0,1
7,2,0.556,0.202,25.836,-32.159,27.471,-41.861,9.839,0.88514,1,-1.4038,2,9.6409,30.581,132.76,-3014.9,369.8,2836.5,127.41,0.54111,0,0.2162,0.45704,-1.421,9.9652,0.98734,49.332,947.52,0.52,0.16667,0,0,1
7,1,16.304,0.635,33.031,-38.809,30.197,-29.652,9.5857,0.88206,3,1.871,2,7.0404,11.608,24.003,-765.21,35.795,508.82,45.138,-2.0208,-1.9593,-1.7654,-1.423,1.846,10.885,0.88066,17.141,-0.010891,0.57,0.13333,0,0,1
7,3,1.45,0.632,8.9391,-38.155,8.612,-32.922,5.2428,0.84932,3,1.6332,2,2.1154,8.075,21.65,-761.73,-76.709,1099.6,17.193,-0.1428,-0.12036,-0.0646,5.55E-17,1.4753,5.3844,0.97371,8.5196,-90.847,0.53,0.15556,0,0,1
7,2,26.585,0.263,26.49,-39.572,26.054,-29.433,10.148,0.83694,3,1.6138,2,9.4859,33.799,81.172,-1658.5,-423.65,1421.3,3.4066,-0.74482,-0.46141,0,0.062068,1.4684,10.416,0.97421,39.605,-129.54,0.42,0.1,0,0,1
7,1,8.671,0.62,27.035,-33.467,28.779,-24.528,9.1076,0.86996,3,1.3781,2,4.3792,13.542,39.578,-1240.9,0.12772,1151.7,33.814,-1.3857,-1.3351,-1.2357,-0.30193,1.3241,9.7773,0.93151,15.77,42.952,0.5,0.15556,0,0,1
7,2,0.519,0.144,21.803,-31.069,24.092,-50.146,19.214,0.86616,1,-1.4514,2,100.57,175.66,431.61,-28853,-1938.8,1.92E+05,135.53,1.7837,0,1.0867,1.7391,-1.229,19.743,0.97323,137.1,-1808.2,0.54,0.17778,0,0,1
7,4,3.661,0.085,13.191,-32.595,31.832,-36.846,19.12,0.97865,2,-0.22423,2,105.47,388.22,450.78,-8815.1,-4889.1,-2708.4,388.22,-1.5327,-1.5327,0,0,-0.19181,19.499,0.98058,229.4,-4889.1,0.57,0.15556,0,0,1
7,1,1.045,0.256,25.836,-38.918,28.452,-18.968,20.12,0.71197,3,1.4404,2,0.99103,191.3,399.49,-35023,-1127.4,2.58E+05,197.01,-0.79205,-0.75289,-0.24098,0,1.4119,20.317,0.99029,79.365,760.54,0.55,0.15556,0,0,1
7,2,1.153,0.595,28.888,-35.974,30.306,-23.111,12.941,0.89774,3,1.4611,2,10.339,14.653,48.108,-1325.1,-11.882,638.37,36.66,-1.63,-1.5007,-1.3214,-0.30441,1.4193,13.616,0.95048,22.883,-11.882,0.48,0.15556,0,0,1
7,3,1.139,0.125,5.2326,-43.06,4.7966,-34.775,8.2964,0.75338,3,1.6234,2,4.672,84.787,111.91,-3077.4,-1345.1,1636,27.009,-0.26356,-0.10027,-5.55E-17,0.036096,1.2272,8.4478,0.98208,67.583,-2077.9,0.51,0.13333,0,0,1
7,1,1.05,0.778,22.784,-28.343,27.144,-51.127,23.197,0.87936,1,-1.3817,2,7.0582,21.836,43.42,-624.99,-14.809,870.26,21.836,3.7438,1.7736,3.0415,3.5617,-1.0764,25.355,0.91488,32.59,-173.06,0.44,0.15556,0,0,1
7,5,0.854,0.068,20.276,-34.557,5.6687,-38.264,15.071,0.5029,4,-2.8931,2,54.41,269.57,3148.4,-1.51E+05,-7557,3.59E+06,269.57,1.2648,0,0,1.1402,-2.7279,15.318,0.98382,225.27,-7557,0.65,0.16667,0,0,1
7,5,1.104,0.112,12.645,-46.221,34.448,-46.33,21.803,0.98957,2,-0.005,2,5.1418,51.418,7826.8,-4.35E+05,1.94E+06,4.32E+06,51.418,-1.2215,-0.85503,-1.39E-17,-4.16E-18,0.061976,22.01,0.99059,196.52,1.94E+06,0.7,0.2,0,0,1
7,4,0.322,0.127,29.652,-37.827,6.7588,-39.463,22.951,0.48068,4,-3.0703,2,64.844,222.64,240.55,-9379.9,-1164.3,-272.35,222.64,2.4621,0,0,2.0776,2.9914,23.592,0.97285,185.76,-1164.3,0.53,0.17778,0,0,1
7,4,1.01,0.1,17.224,-32.159,3.5974,-37.718,14.717,0.63987,4,-2.7542,2,55.761,199.68,554.35,-34225,1126.9,1.97E+05,199.68,1.7337,-8.88E-16,0.73723,1.7148,-2.7361,15.268,0.96389,152.68,1126.9,0.7,0.16667,0,0,1
7,3,6.83,0.814,20.93,-38.809,23.765,-31.941,7.4297,0.85753,3,1.1794,2,5.1932,9.0687,19.137,-445.47,4.2408,870.11,18.875,-0.41747,-0.32982,-0.27511,-0.077896,1.0773,7.7408,0.9598,9.5096,140.05,0.54,0.17778,0,0,1
7,3,1.993,0.801,24.964,-40.771,24.964,-32.377,8.394,0.76203,3,1.5708,2,2.8544,17.362,36.362,-809.35,8.3788,521.67,8.9438,0.65408,0,0.21803,0.49056,1.3346,8.9178,0.94126,11.133,8.3788,0.43,0.13333,0,0,1
7,5,2,0.095,23.438,-46.548,0.65408,-54.833,24.243,0.56121,4,-2.7928,2,110.82,356.4,1448.8,-62574,-7308,7.56E+05,298.52,4.07,-8.88E-16,1.1595,3.229,-2.7027,25.808,0.93939,271.66,-7308,0.54,0.13333,0,0,1
7,3,1.033,0.134,6.5408,-36.301,7.8489,-33.903,2.7319,0.7474,3,1.0714,2,4.4888,12.223,64.883,-3208.4,308.31,31662,8.1614,-0.1914,-0.18357,-0.087002,2.22E-16,0.70672,2.9359,0.9305,21.91,308.31,0.48,0.13333,0,0,1
7,4,2.4,0.045,9.5931,-30.524,25.618,-31.505,16.055,0.9929,2,-0.061148,2,42.597,425.97,7354.9,-3.25E+05,3.69E+06,7.70E+06,425.97,-1.1458,-0.80208,0,0,-0.040451,16.218,0.98997,360.39,3.69E+06,0.76,0.17778,0,0,1
7,4,0.326,0.106,14.39,-37.827,27.035,-37.064,12.668,0.99776,2,0.060272,2,33.724,337.24,471.96,-6492.4,1743.5,9979.3,337.24,-0.43995,-0.30797,-1.11E-16,-3.33E-17,0.047264,12.7,0.99754,119.81,1743.5,0.6,0.17778,0,0,1
7,1,0.323,0.184,26.926,-20.058,25.4,-36.301,16.314,0.46885,1,-1.6645,2,8.8901,50.649,155.28,-3479.2,-947.95,236.61,8.8901,1.1545,-0.0061187,0.19667,0.80156,-1.1405,17.339,0.94093,94.232,-2522.4,0.45,0.11111,0,0,1
7,2,0.626,0.198,20.821,-45.676,22.021,-31.505,14.222,0.89601,3,1.4864,2,22.208,138.83,180.95,-2709,223.82,5038.5,33.249,-0.7094,-0.56861,-0.20137,-2.22E-16,1.2725,14.355,0.99076,72.5,2261.7,0.41,0.11111,0,0,1
7,3,8.857,3.287,30.088,-43.387,29.433,-27.144,16.256,0.60747,3,1.611,2,0,5.7375,10.959,-321.95,0,345.88,2.5695,1.6017,0.15732,0.4346,1.2262,1.1932,18.438,0.88166,5.6094,-80.531,0.48,0.17778,0,0,1
7,3,0.609,0.251,21.367,-33.794,18.75,-53.634,20.012,0.83284,1,-1.7019,2,6.2344,43.016,244.99,-3940.5,-710.51,12643,6.2344,0.86581,-0.098932,-4.44E-16,0.14062,-1.5884,20.202,0.99058,80.488,-1508.2,0.42,0.11111,0,0,1
7,2,0.648,0.156,26.272,-33.685,28.67,-49.383,15.88,0.77821,1,-1.4192,2,11.491,77.256,215.52,-2993.1,-2486.4,12608,100.46,1.3874,0,0.078577,0.93903,-1.1665,16.378,0.9696,104.99,-2486.4,0.48,0.17778,0,0,1
7,1,7.534,0.373,24.528,-26.272,24.419,-29.87,3.5991,0.84703,1,-1.6011,2,3.5512,12.825,14.535,-133.65,-13.204,326.44,1.2388,0.175,0.0033019,0.05118,0.15189,-1.3874,3.6516,0.9856,9.7899,276.85,0.52,0.17778,0,0,1
7,1,11.412,0.844,25.291,-27.144,26.272,-18.423,8.776,0.41228,3,1.4588,2,0,3.6378,31.384,-418.42,0,423.65,22.677,-1.3338,-1.0012,-0.6256,-0.40407,0.74163,10.739,0.81724,12.724,0,0.64,0.15556,0,0,1
7,5,1.558,0.102,10.574,-42.079,32.922,-42.624,22.354,0.99125,2,-0.024385,2,114.21,231.74,352.66,-9419.5,-5649.2,1891.3,230.08,-1.3875,-1.2517,-0.46915,-7.77E-17,-0.031913,22.588,0.98967,221.45,-5649.2,0.54,0.17778,0,0,1
7,5,1.402,0.092,25.073,-47.53,4.3605,-51.672,21.123,0.51485,4,-2.9442,2,106.45,292.65,1374.8,-58302,-7662.1,7.26E+05,293.96,4.4255,0,1.24,3.2582,-2.9371,23.278,0.90739,253.03,-7662.1,0.51,0.15556,0,0,1
7,2,4.151,0.553,28.125,-39.79,27.798,-34.884,4.9165,0.8357,3,1.6374,2,3.7264,8.7111,17.686,-467.15,-46.349,636.56,5.8018,0.18129,-5.55E-18,0.10152,0.15228,1.4507,4.9899,0.98529,9.0233,670.88,0.5,0.15556,0,0,1
7,4,0.314,0.096,8.285,-34.121,31.941,-30.851,23.881,0.99164,2,0.13738,2,136.29,344.73,446.2,-9839.1,-3551.8,7907.9,325.87,-1.3745,-1.1149,-0.47399,0,0.1197,24.072,0.99205,250.75,-3551.8,0.67,0.15556,0,0,1
7,4,7.812,0.619,11.773,-37.064,33.358,-39.245,21.694,0.95125,2,-0.10067,2,11.666,22.392,94.79,-977.32,-283.1,742.21,101.21,-2.7794,-2.5833,-1.9085,-0.33689,0.065825,22.976,0.94423,37.117,-784.23,0.7,0.2,0,0,1
7,4,1.304,0.09,23.874,-36.301,0.32704,-44.477,24.926,0.5989,4,-2.8074,2,115.32,429.03,3216.8,-2.61E+05,-4771.5,3.99E+06,465.63,2.0754,0,0.6465,1.9272,-2.7114,25.394,0.98156,282.16,-4771.5,0.65,0.15556,0,0,1
7,3,0.284,0.178,21.039,-39.79,21.039,-39.79,0,1,2,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.24,0.066667,0,0,1
7,5,0.323,0.126,24.528,-46.876,1.1991,-51.127,23.713,0.64887,4,-2.9613,2,86.071,274.58,325.71,-6191.9,-3409.7,854.8,194.84,2.4827,0,0.83742,2.4372,-2.8936,24.339,0.97428,193.17,-3409.7,0.53,0.15556,0,0,1
7,5,0.479,0.245,14.39,-46.767,27.144,-43.605,13.14,0.87295,2,0.24297,2,2.2554,65.408,927.93,-88729,-133.47,2.54E+06,44.112,-1.0075,-0.96107,-0.49152,0,0.41873,13.627,0.96427,55.622,411.2,0.48,0.15556,0,0,1
7,2,0.665,0.264,26.708,-47.094,25.182,-27.144,20.008,0.88901,3,1.6472,2,13.07,66.757,154.47,-4769.8,-993.63,3264.9,84.758,-1.3364,-0.7573,-0.62841,-0.018413,1.5295,20.468,0.9775,77.531,1095.5,0.51,0.16667,0,0,1
7,5,0.387,0.15,6.8678,-34.666,32.595,-29.87,26.17,0.98465,2,0.18432,2,17.947,198.89,283.56,-8101.4,3538.1,9050.4,228.99,0.90637,0,0.19708,0.61266,0.061735,26.317,0.99442,175.45,3538.1,0.7,0.22222,0,0,1
7,2,1.033,0.353,31.178,-37.609,31.178,-30.742,6.8678,0.91188,3,1.5708,2,12.025,18.845,40.057,-226.83,221.82,870.97,27.182,-0.32704,-0.21803,-0.21803,0,1.5455,7.0006,0.98104,19.832,424.91,0.41,0.13333,0,0,1
7,5,0.292,0.141,6.4318,-40.553,24.746,-38.918,18.387,0.96485,2,0.08905,2,35.204,83.167,398.3,-50265,-2459.4,18612,228.1,-1.7664,-1.6347,-0.33156,0,0.16574,18.877,0.97404,133.88,-2459.4,0.68,0.15556,0,0,1
