ID,DocID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,PhoneID,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,FOrientation,F30
2,2,1.97,0.067,0.54506,-26.49,0.54506,-26.49,0,1,2,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.15,0.066667,1.5708,0,2
2,2,2.276,0.86,4.5785,-19.949,5.3416,-15.044,4.9646,0.69393,3,1.4165,2,0,6.2678,12.57,-612.64,0,606.5,0,0.23458,-0.0050268,0.10532,0.16253,0.94019,5.3554,0.92702,6.2273,1066.6,0.59,0.2,1.5708,0,2
2,6,1.563,0.719,6.3227,-31.723,5.6687,-27.58,4.1938,0.67334,3,1.7274,2,1.5111,6.8133,16.125,-562.91,8.9813,559.66,2.9009,0.45338,0.11278,0.30603,0.38028,1.4912,4.6918,0.89385,6.5255,556.19,0.4,0.13333,0,0,1
2,6,1.689,0.341,8.503,-31.941,6.3227,-24.31,7.9363,0.90426,3,1.8491,2,8.3395,16.59,56.069,-999.02,-42.201,2146.6,11.452,0.83855,0.25606,0.70378,0.7532,1.7555,8.2683,0.95984,24.247,-104.94,0.47,0.15556,0,0,1
2,3,1.218,0.529,54.07,-10.465,57.777,-5.8867,5.8907,0.80018,3,0.89028,2,5.4173,9.3435,19.29,-863.85,-11.781,491.62,62.651,-1.4243,-1.3504,-1.1398,-0.23442,1.0572,6.9234,0.85084,13.088,451.53,0.47,0.15556,1.5708,0,2
2,2,2.858,2.276,3.7064,-19.949,4.0335,-11.991,7.9647,0.66989,3,1.5297,2,0,4.5163,7.2676,-484.5,0,481.9,0,0.7908,0.14339,0.35213,0.72365,0.91988,9.0184,0.88316,3.9624,113.07,0.56,0.2,1.5708,0,2
2,1,1.162,0.69,5.9957,-39.463,5.7777,-34.775,4.6926,0.73861,3,1.6173,2,2.7253,6.4125,13.698,-391.35,-0.0060787,473.89,1.8169,0.50396,0.21273,0.40772,0.47357,1.4118,5.1379,0.91333,7.4463,475.65,0.48,0.17778,0,0,1
2,6,1.162,0.862,6.4318,-31.069,4.1425,-22.13,9.2275,0.78244,3,1.8215,2,6.0562,8.8167,17.392,-475.97,89.565,466.63,16.273,1.4604,0.91516,1.257,1.3628,1.558,10.218,0.90306,11.854,306.02,0.49,0.14444,0,0,1
2,3,2.5,1.765,53.307,-10.138,3.8155,-7.1948,49.579,0.68554,4,3.0822,2,0,6.8133,10.445,-455.37,-52.049,484.49,1.9467,6.5681,-0.52469,2.9252,5.6492,1.0298,60.955,0.81338,34.535,-270.35,0.43,0.13333,1.5708,0,2
2,4,0.384,0.141,13.409,-36.083,29.761,-37.609,16.423,0.99801,2,-0.093064,2,3.8933,129.31,190.01,-45474,-540.84,7499,158.42,-0.45877,-0.44053,-0.010131,0,-0.037428,16.46,0.99773,116.74,-540.84,0.4,0.11111,0,0,1
2,2,2.895,0.603,5.7777,-23.111,7.1948,-17.987,5.316,0.77345,3,1.3009,2,0,6.5318,24.341,-528.46,-64.831,2047.3,1.329,0.5857,0.13748,0.20343,0.37243,1.0301,5.5848,0.95187,9.2617,1988.6,0.66,0.17778,1.5708,0,2
2,1,7.317,3.816,10.138,-38.7,11.337,-36.628,2.3933,0.63186,3,1.046,2,0,0.70788,6.6129,-154.51,0,145.13,0,1.4698,0.28154,0.86895,1.2602,0.41253,4.6688,0.51262,1.2235,-141.12,0.52,0.13333,0,0,1
2,3,2.979,0.633,5.9957,-21.912,5.9957,-17.66,4.2515,0.6362,3,1.5708,2,0,4.0375,7.7866,-413.8,0,366.25,3.2118,0.43605,0.27253,0.43605,0.43605,1.0526,4.5906,0.92614,7.2521,-187.29,0.74,0.22222,1.5708,0,2
2,6,4.332,0.939,7.1948,-45.349,7.4129,-41.643,3.7128,0.6837,3,1.512,2,0,6.0563,8.735,-412.15,-34.613,411.24,3.6337,0.877,0.53964,0.78738,0.85331,1.0762,4.6861,0.79232,4.9905,226.87,0.47,0.13333,0,0,1
2,3,2.57,0.967,49.601,-10.683,50.909,-5.5597,5.288,0.65466,3,1.3208,2,0,6.4124,9.7674,-414.38,25.047,484.51,17.389,-1.3394,-1.2511,-1.045,-0.41036,1.0836,6.6883,0.79063,6.9165,101.39,0.54,0.13333,1.5708,0,2
2,2,2.518,0.874,6.2137,-17.224,5.9957,-13.736,3.4952,0.67908,3,1.6332,2,0,6.6129,8.6952,-484.5,0,484.49,2.6932,0.4284,0.1564,0.272,0.306,1.0654,4.0138,0.87081,4.5924,69.527,0.59,0.22222,1.5708,0,2
2,2,1.294,0.538,4.5785,-18.641,4.5785,-14.39,4.2515,0.76925,3,1.5708,2,3.6338,8.0861,12.825,-446.62,-0.0044565,387.69,0,0.21803,0.10901,0.10901,0.10901,1.3822,4.4311,0.95947,8.2363,-100.17,0.51,0.2,1.5708,0,2
2,1,3.069,0.726,5.6687,-45.676,6.1047,-41.207,4.4907,0.77597,3,1.4735,2,0,6.0562,9.4973,-365.71,-18.281,434.25,0,0.22229,0.017995,0.079389,0.15137,1.1484,4.5549,0.98591,6.274,437.86,0.32,0.088889,0,0,1
2,7,0.351,0.176,32.595,-40.771,32.159,-40.553,0.48752,0.25512,4,2.6779,2,0,1.0559,11.556,-458.04,0,315.09,0,-0.048752,-0.0048752,0,0.0048752,1.1781,0.52636,0.92621,2.9907,0,0.29,0.088889,0,0,1
2,3,5.182,1.295,49.492,-7.4129,50.8,-14.063,6.7772,0.7611,1,-1.3766,2,0,6.4125,12.825,-465.97,0,502.41,0,0.3507,0.064879,0.15168,0.2376,-0.81119,7.0477,0.96162,5.4423,544.17,0.51,0.13333,1.5708,0,2
2,2,1.342,0.908,5.3416,-19.949,5.7777,-14.935,5.0335,0.74751,3,1.4841,2,0,6.8133,15.336,-467.99,26.518,467.2,10.655,0.40136,0.24034,0.32817,0.37775,1.1943,5.4483,0.92387,6.0003,155.47,0.62,0.17778,1.5708,0,2
2,2,1.422,0.485,4.5785,-19.84,4.4695,-14.608,5.2338,0.8181,3,1.5916,2,3.3937,7.2675,24.036,-726.01,-0.0022283,876.54,0,0.28383,0.089235,0.10785,0.1871,1.4736,5.4185,0.9659,11.172,875.78,0.51,0.2,1.5708,0,2
2,2,1.647,0.562,5.4506,-22.021,6.2137,-17.006,5.0723,0.8091,3,1.4198,2,3.9862,8.3856,21.803,-467.45,-24.047,428.6,1.5573,0.41703,0.22374,0.27997,0.36432,1.3349,5.4163,0.93648,9.6376,-164.96,0.54,0.2,1.5708,0,2
2,2,0.818,0.566,3.3794,-12.209,4.9056,-27.362,15.229,0.93791,1,-1.4704,2,9.2498,22.672,50.445,-1645.6,137.82,1225,7.9489,-0.6422,-0.43035,-0.325,-0.12485,-1.4523,15.483,0.98365,27.354,387.42,0.48,0.13333,1.5708,0,2
2,5,3.512,0.063,15.262,-33.903,33.685,-35.538,18.496,0.99893,2,-0.088525,2,90.927,348.41,2448.2,-1.57E+05,-14583,1.36E+06,348.41,-0.1722,-0.086098,0,0.044976,-0.067351,18.504,0.99956,293.71,-14583,0.38,0.1,0,0,1
2,3,1.497,0.745,4.4695,-10.792,4.9056,-7.0858,3.732,0.73259,3,1.4537,2,0,7.2675,12.112,-489.38,-19.791,484.51,1.8169,-0.2038,-0.050949,0.015922,0.076423,1.0886,4.0857,0.91344,5.4841,23.227,0.62,0.2,1.5708,0,2
2,3,0.774,0.463,56.033,-22.021,54.07,-15.48,6.8288,0.81659,3,1.8623,2,6.0563,12.113,43.798,-1049.2,23.251,1597.1,9.1397,-1.1172,-1.0243,-0.77267,-0.56071,1.6376,7.6337,0.89455,16.487,1753.3,0.53,0.17778,1.5708,0,2
2,7,1.505,0.047,23.765,-36.737,11.555,-44.477,14.456,0.42385,4,-2.5766,2,42.342,423.42,3316.1,-1.89E+05,-1.02E+05,-15122,423.42,0.34691,0,0,0.24284,-2.1415,14.473,0.99885,307.93,-1.02E+05,0.38,0.11111,0,0,1
2,1,0.598,0.23,10.138,-37.718,7.8489,-32.377,5.8115,0.81226,3,1.9757,2,9.1424,27.376,38.933,-1295.4,251.11,782.71,26.872,0.41511,0,0.057256,0.38791,1.8754,5.919,0.98184,25.735,251.11,0.46,0.13333,0,0,1
2,3,0.893,0.548,55.924,-22.021,54.397,-17.551,4.7229,0.67532,3,1.8998,2,0,7.2675,15.008,-490.64,-28.394,310.28,0,-0.49066,-0.40964,-0.2793,-0.10316,1.3311,5.0691,0.93171,9.2502,-254.04,0.51,0.15556,1.5708,0,2
2,3,2.372,0.762,3.8155,-9.2661,4.6876,-5.8867,3.4901,0.72594,3,1.3182,2,0,7.2675,10.714,-428.17,-8.1713,660.92,3.2062,0.64354,0.36944,0.52777,0.59077,1.0219,4.2352,0.82408,5.558,42.821,0.62,0.17778,1.5708,0,2
2,3,0.728,0.36,5.5597,-6.2137,5.2326,-11.991,5.7869,0.84565,1,-1.6273,2,5.5115,14.039,31.772,-404.77,-188.03,340.47,3.2063,-0.25669,-0.18852,-0.13143,-0.081321,-1.5219,5.8857,0.98322,16.349,-188.03,0.53,0.12222,1.5708,0,2
2,2,1.453,0.703,6.1047,-20.058,6.1047,-14.172,5.8867,0.69172,3,1.5708,2,0,7.0404,12.44,-426.97,0,518.7,4.1928,0.65408,0.43605,0.65408,0.65408,1.2611,6.5253,0.90214,9.282,533.35,0.7,0.22222,1.5708,0,2
2,1,0.697,0.318,5.5597,-39.899,5.6687,-33.467,6.4327,0.86223,3,1.5538,2,10.241,15.393,29.979,-687.19,-0.01722,353.75,8.5342,0.47663,0.12174,0.34177,0.38038,1.6198,6.7726,0.94981,21.298,-484.51,0.41,0.13333,0,0,1
2,1,1.069,0.665,8.285,-40.989,7.8489,-37.718,3.2993,0.68419,3,1.7033,2,0.48812,6.4125,10.044,-399.29,12.534,406.74,3.0846,0.26654,0.021611,0.17649,0.21611,1.4108,3.7676,0.8757,5.6656,234.86,0.49,0.13333,0,0,1
2,7,1.79,0.082,23.329,-33.249,3.0524,-46.112,24.013,0.52961,4,-2.5763,2,105.1,373.72,595.72,-14287,-10509,23737,373.72,1.9628,-1.78E-15,0,1.889,-2.3974,24.497,0.98022,298.75,-10509,0.46,0.13333,0,0,1
2,4,0.506,0.105,30.197,-28.67,6.5408,-38.373,25.568,0.50876,4,-2.7524,2,58.593,225.92,272.48,-1.15E+05,-350.58,3745.2,225.92,1.4343,0,0,1.1773,-2.6975,25.776,0.99193,245.49,-350.58,0.41,0.11111,0,0,1
2,1,1.221,0.833,2.6163,-48.947,3.9245,-45.567,3.6238,0.74739,3,1.2015,2,0,6.2754,10.158,-531.39,8.7342,556.19,1.6517,0.49847,0.15282,0.25907,0.41026,0.91647,4.0487,0.89505,4.8604,200.68,0.31,0.11111,0,0,1
2,4,2.407,0.125,19.404,-35.32,33.467,-33.576,14.17,0.99621,2,0.1234,2,16.56,165.55,448.05,-18295,6997.2,79143,246.92,-0.44196,-0.31742,-0.054511,0,0.12749,14.205,0.99759,113.64,6997.2,0.43,0.088889,0,0,1
2,2,3.973,0.082,7.7399,-15.916,5.9957,-25.182,9.4288,0.74433,1,-1.7569,2,9.2642,117.84,933.38,-49803,-4994.9,2.73E+05,117.84,-0.044113,-0.022056,0,0.0031509,-1.4249,9.4294,0.99994,114.99,-4994.9,0.425,0.1,1.5708,0,2
2,2,1.023,0.629,6.2137,-21.148,5.8867,-16.788,4.3728,0.75557,3,1.6457,2,1.8169,7.2675,18.729,-520.45,-11.306,713.57,0,0.27992,0.057071,0.10871,0.2041,1.4191,4.6355,0.94332,7.3697,-0.023103,0.59,0.2,1.5708,0,2
2,6,1.687,0.5,7.9579,-33.358,8.503,-27.362,6.0204,0.74445,3,1.4801,2,0,7.6097,18.342,-577.77,0,373.12,3.2062,0.23687,0.014804,0.1283,0.17765,1.2248,6.1934,0.97208,12.387,1742.6,0.48,0.11111,0,0,1
2,4,1.034,0.07,14.935,-37.391,29.215,-39.245,14.4,0.99676,2,-0.12905,2,77.68,283.5,621.43,-25732,-8928.8,66258,283.5,-0.45718,-0.36641,0,0,-0.099748,14.432,0.9978,206.17,-8928.8,0.4,0.1,0,0,1
2,2,8.415,0.963,3.1614,-23.329,3.8155,-17.769,5.598,0.67563,3,1.4537,2,0,5.7375,9.1896,-448.16,0,484.5,1.9467,0.51586,0.29296,0.35664,0.45217,1.0276,6.3235,0.88527,6.5665,1391.2,0.59,0.15556,1.5708,0,2
2,1,1.652,0.742,2.6163,-49.274,4.5785,-45.022,4.6825,0.7094,3,1.1384,2,0,7.2675,11.986,-551.69,-76.068,513.8,3.0282,0.4416,0.096695,0.21699,0.32435,0.91784,5.4207,0.86382,7.3055,-189.59,0.27,0.11111,0,0,1
2,2,1.254,0.753,4.0335,-17.987,4.4695,-12.209,5.7941,0.77854,3,1.4955,2,0.96472,7.2675,14.6,-413.56,-0.0022283,508.79,0.96472,0.38764,0.14234,0.19485,0.35544,1.304,6.0506,0.95761,8.0353,37.085,0.62,0.15556,1.5708,0,2
2,2,18.166,0.529,4.9056,-22.784,5.5597,-17.878,4.949,0.79031,3,1.4382,2,4.6243,9.7254,17.088,-378.89,-50.054,294.06,3.6374,0.30976,0.10878,0.23052,0.27302,1.3902,5.3105,0.93193,10.039,-125.55,0.54,0.18889,1.5708,0,2
2,3,1.635,1.07,5.6687,-9.2661,6.6498,-5.8867,3.5189,0.67591,3,1.2882,2,0,5.1911,9.0703,-238.18,0,334.81,2.0188,0.50994,0.36473,0.40863,0.45253,0.82313,4.504,0.78128,4.2094,-216.54,0.63,0.13333,1.5708,0,2
2,3,1.926,0.843,53.525,-9.8112,53.634,-4.4695,5.3427,0.71037,3,1.5504,2,0,6.7213,12.627,-480.19,-50.291,484.51,3.8542,-0.51826,-0.45709,-0.31807,-0.22577,1.0181,5.8187,0.9182,6.9024,-103.84,0.43,0.15556,1.5708,0,2
2,4,0.502,0.082,16.679,-35.429,28.452,-35.647,11.775,0.99876,2,-0.018516,2,56.44,225.87,290.49,-7203.8,-2258.2,7657.6,225.87,-0.28056,-0.26239,0,0,-0.0091015,11.794,0.99843,143.83,-2258.2,0.42,0.1,0,0,1
2,1,2.703,0.704,9.0481,-42.515,8.503,-38.155,4.3944,0.71721,3,1.6952,2,0,6.8133,12.073,-360.26,-10.548,358.55,1.8795,0.10817,-0.0013521,0.027043,0.068959,1.3237,4.5629,0.96309,6.4813,95.328,0.49,0.17778,0,0,1
2,6,2.395,0.938,10.138,-45.567,9.9202,-41.425,4.1482,0.72071,3,1.6234,2,0,4.5383,8.1681,-364.57,-19.786,239.33,1.5573,0.73912,0.27731,0.45837,0.61307,1.2428,4.8674,0.85224,5.1892,201.52,0.49,0.13333,0,0,1
2,1,1.101,0.779,5.4506,-38.264,5.2326,-34.339,3.9305,0.64284,3,1.6263,2,0,6.0562,11.058,-306.51,0,319.24,2.8688,0.39305,0.067726,0.25095,0.31988,1.2963,4.5856,0.85715,5.8865,113.68,0.55,0.13333,0,0,1
2,1,2.344,0.557,8.394,-43.169,6.6498,-36.301,7.0858,0.84468,3,1.8195,2,6.3768,12.83,19.077,-613.38,14.501,974.98,9.7993,1.075,0.32016,0.7916,0.99487,1.6411,7.6368,0.92786,13.711,908.43,0.46,0.15556,0,0,1
2,5,2.191,0.127,13.191,-39.899,33.794,-39.572,20.606,0.99257,2,0.015872,2,28.301,160.66,246.22,-10259,-443.2,9563.3,160.66,-0.76818,-0.74396,0,0,0.065397,20.72,0.99448,163.15,-443.2,0.385,0.11111,0,0,1
2,3,3.085,0.608,51.999,-9.9202,52.108,-4.3605,5.5607,0.76806,3,1.5512,2,0,7.2675,15.625,-484.5,-0.0038505,631.39,0,0.049153,0,0.0096169,0.0265,1.1775,5.5664,0.99897,9.1553,1245.8,0.46,0.15556,1.5708,0,2
2,5,2.313,0.084,22.348,-40.008,13.3,-37.609,9.3605,0.35494,4,2.8825,2,14.551,145.51,210.5,-5017.5,-3511.7,-2006,145.51,0.25899,0,0,0.18129,2.6267,9.375,0.99845,111.61,-3511.7,0.33,0.066667,0,0,1
2,5,0.307,0.164,30.633,-36.083,10.029,-39.572,20.897,0.59713,4,-2.9739,2,23.36,124.06,219.78,-87151,84.032,7139.9,167.84,0.91673,3.11E-16,0.10919,0.84826,-3.0163,21,0.9951,128.05,84.032,0.24,0.066667,0,0,1
2,3,1.129,0.659,51.563,-9.4841,52.871,0.54506,10.114,0.89194,3,1.4411,2,6.4001,13.542,29.187,-991.4,-33.284,741.68,74.612,-0.89298,-0.77971,-0.65798,-0.41688,1.3909,10.559,0.95788,16.023,-294.81,0.51,0.15556,1.5708,0,2
2,7,3,0.081,15.044,-38.264,28.779,-38.482,13.737,0.99892,2,-0.015872,2,88.401,183.96,2184,-76322,1.28E+05,2.26E+06,637.04,-0.32873,-0.29239,-0.083047,2.78E-17,-0.014051,13.756,0.99864,169.83,1.28E+05,0.41,0.088889,0,0,1
2,3,1.777,1.177,54.724,-10.465,54.724,-4.0335,6.4318,0.69202,3,1.5708,2,0,6.9232,10.901,-451.55,0.0089132,484.49,3.6337,-0.8721,-0.8721,-0.76309,-0.43605,1.0368,7.3705,0.87263,6.2621,626.09,0.5,0.14444,1.5708,0,2
2,1,4.604,0.54,3.5974,-37.609,3.2704,-31.614,6.0046,0.8187,3,1.6253,2,5.7366,6.4125,29.858,-267.77,-19.795,365.37,3.0282,0.63529,0.23314,0.45223,0.61748,1.3709,6.5056,0.92299,12.047,42.134,0.44,0.15556,0,0,1
2,2,0.947,0.122,4.4695,-17.878,3.3794,-10.792,7.1692,0.75634,3,1.7234,2,4.672,49.05,92.179,-3235.5,984.6,984.94,49.05,0.12432,1.11E-16,2.22E-16,0.078737,1.3639,7.1782,0.99874,58.838,984.6,0.47,0.13333,1.5708,0,2
2,6,2.814,0.723,6.3227,-42.624,7.4129,-38.809,3.9681,0.69169,3,1.2925,2,0,6.0563,18.489,-518.52,39.174,886.32,3.2063,0.4043,0.25156,0.29948,0.33093,0.98176,4.8234,0.82268,6.6714,22.04,0.48,0.15556,0,0,1
2,3,1.242,1.039,52.108,-6.2137,50.909,-14.499,8.3713,0.79661,1,-1.7145,2,5.6515,7.2676,14.535,-313.67,-28.146,508.98,3.0282,0.42872,0.17007,0.24985,0.30464,-1.4894,8.755,0.95617,8.4264,-98.675,0.48,0.15556,1.5708,0,2
2,2,1.227,0.605,2.7253,-21.258,3.2704,-17.551,3.7463,0.68986,3,1.4248,2,0,5.8969,12.108,-413.8,0,380.86,0,0.18716,0.019033,0.12371,0.15544,0.96417,3.9332,0.95248,6.5012,381.27,0.46,0.17778,1.5708,0,2
2,6,1.806,0.591,6.1047,-44.586,6.9768,-40.226,4.4469,0.71978,3,1.3734,2,5.4766,6.8133,13.896,-420.03,-9.8974,405.93,5.4506,0.59862,0.26724,0.47034,0.5131,1.186,5.1623,0.86142,8.7348,237.82,0.41,0.13333,0,0,1
2,1,0.828,0.59,5.4506,-40.226,6.1047,-34.775,5.4897,0.72282,3,1.4514,2,0,6.8133,19.356,-686.3,0,452.8,0,0.51953,0.10824,0.28141,0.44117,1.2802,5.8761,0.93425,9.9595,-501.08,0.51,0.17778,0,0,1
2,1,1.801,1.068,9.5931,-44.695,10.574,-39.681,5.1097,0.71952,3,1.3776,2,0,5.1864,9.9103,-356.26,-0.0038505,491.68,0,0.46282,0.11652,0.25351,0.35747,0.95891,5.4363,0.93992,5.0902,-89.988,0.43,0.13333,0,0,1
2,5,1.59,0.097,12.645,-33.903,31.941,-36.846,19.518,0.99723,2,-0.15138,2,107.17,236.81,796.1,-53699,-4791.7,4.25E+05,198.62,-0.21919,-0.11233,0,0.14411,-0.1335,19.541,0.99883,201.46,-4791.7,0.39,0.077778,0,0,1
2,2,1.116,0.757,0.65408,-18.968,2.7253,-14.499,4.9261,0.70864,3,1.1368,2,0,6.7768,8.5748,-494.88,-4.555,484.51,1.2676,0.75026,0.24365,0.42338,0.60238,0.96346,5.5862,0.88184,7.3794,-9.11,0.55,0.15556,1.5708,0,2
2,2,1.325,0.715,4.6876,-21.585,5.5597,-17.442,4.2333,0.77447,3,1.3633,2,0,6.4125,14.535,-484.5,0,440.09,0,0.22458,0,0.089831,0.15889,0.99989,4.3905,0.96419,6.1406,13.087,0.48,0.17778,1.5708,0,2
2,1,1.169,0.54,3.4884,-42.188,4.2515,-33.794,8.4286,0.88682,3,1.4801,2,5.3244,8.7021,31.38,-1285.8,-55.079,183,7.6339,0.62178,0.35234,0.54283,0.5823,1.5332,8.6909,0.96981,16.094,-358.21,0.47,0.12222,0,0,1
2,3,2.487,2.085,4.2515,-11.446,3.5974,-3.2704,8.2021,0.70993,3,1.6506,2,0,7.2675,15.329,-583.85,0,484.51,14.177,45.44,0.66938,0.97582,44.644,1.2118,106.44,0.077061,51.049,-114.39,0.57,0.22222,1.5708,0,2
2,2,9.56,0.784,1.7442,-21.039,3.0524,-17.442,3.8279,0.68915,3,1.222,2,0,5.2992,9.7705,-434.75,0,484.49,0,0.50293,0.28779,0.35392,0.44426,0.68694,4.518,0.84726,5.7627,-161.73,0.56,0.17778,1.5708,0,2
2,6,1.37,0.799,11.228,-34.557,10.901,-28.779,5.7869,0.64811,3,1.6273,2,0,6.4125,14.875,-459.11,-47.581,377.21,1.3976,0.85017,0.096517,0.35527,0.70745,1.4152,6.4499,0.89722,8.0724,-472.86,0.51,0.14444,0,0,1
2,2,1.882,0.867,7.1948,-18.096,7.1948,-13.3,4.7966,0.69833,3,1.5708,2,0,6.0562,11.69,-458.04,0.007701,405.95,1.8169,0.32704,0.21803,0.21803,0.32704,1.2282,5.1999,0.92244,5.9975,-102.65,0.67,0.22222,1.5708,0,2
2,2,8.544,0.575,4.1425,-26.272,4.0335,-23.329,2.9454,0.72883,3,1.6078,2,0,6.8133,8.3917,-415.78,-24.575,484.49,0.77866,0.10894,0.020981,0.064556,0.095624,1.2679,3.0524,0.96495,5.3085,-28.394,0.47,0.13333,1.5708,0,2
2,1,1.341,0.495,7.7399,-40.008,6.6498,-34.775,5.345,0.80009,3,1.7762,2,5.5941,11.08,26.009,-634.86,-15.559,442,3.8542,0.7426,0.45668,0.62032,0.69058,1.6375,5.9197,0.90291,11.959,-224.59,0.48,0.15556,0,0,1
2,1,1.087,0.603,9.1571,-48.62,9.9202,-44.913,3.7842,0.7717,3,1.3678,2,0,4.9654,14.446,-628.76,-30.228,346.38,2.5956,0.23867,0.023867,0.15388,0.19345,1.0686,3.9361,0.9614,6.5275,11.184,0.35,0.11111,0,0,1
2,2,9.162,0.531,4.1425,-23.22,4.9056,-18.75,4.5342,0.76758,3,1.4017,2,0.37591,7.2676,12.825,-464.7,57.004,636.11,3.4066,0.2752,0.021492,0.12843,0.18451,1.1643,4.814,0.94188,9.0659,92.796,0.55,0.17778,1.5708,0,2
2,2,0.643,0.365,1.5262,-15.044,3.8155,-31.723,16.835,0.90602,1,-1.4344,2,14.93,34.425,108.02,-1147.1,54.614,4199.5,57.776,-1.6751,-1.5957,-1.4569,-0.085765,-1.3734,17.354,0.97011,47.545,-518.44,0.415,0.088889,1.5708,0,2
2,2,0.994,0.257,5.0146,-18.75,4.1425,-12.755,6.0588,0.80186,3,1.7152,2,6.0993,26.106,100.76,-1647,-45.732,4645.7,26.106,1.2278,0,0.82968,1.1451,1.6744,6.6876,0.90597,26.022,2658.9,0.52,0.2,1.5708,0,2
2,3,1.233,0.597,0.65408,-11.773,1.5262,-7.8489,4.0202,0.71404,3,1.3521,2,0,7.527,19.532,-590.2,0,807.91,9.4345,1.076,0.73309,0.95775,1.0322,0.90195,5.3225,0.75532,8.9155,2564.2,0.49,0.15556,1.5708,0,2
2,3,1.369,0.966,5.8867,-8.176,6.5408,-6.8678,1.4626,0.65653,3,1.1071,2,0,3.2063,7.2676,-403.96,0,484.5,1.6031,0.68253,0.30714,0.43877,0.58502,0.38901,2.8872,0.50656,2.9889,-28.394,0.7,0.2,1.5708,0,2
2,1,1.411,0.428,2.1803,-50.909,4.2515,-46.112,5.2247,0.84958,3,1.1632,2,5.618,9.693,15.635,-418.3,0,444,0,0.43444,0.028887,0.14557,0.36029,1.0762,5.4732,0.95458,12.788,135.49,0.36,0.13333,0,0,1
2,2,1.15,0.728,5.6687,-21.803,6.3227,-17.66,4.1938,0.72617,3,1.4142,2,0,6.0563,14.081,-494.62,-19.795,250.9,0,0.41938,0,0.20402,0.35137,1.0422,4.4122,0.95051,6.0607,-382.85,0.55,0.17778,1.5708,0,2
2,6,1.381,0.545,8.285,-33.467,8.394,-29.761,3.708,0.68294,3,1.5414,2,0,5.6777,13.488,-289.33,17.392,499.84,0,0.2628,0.14903,0.22114,0.23492,1.0601,3.962,0.93591,7.2697,531.56,0.43,0.13333,0,0,1
2,6,6.418,0.383,9.3751,-44.913,10.138,-37.718,7.2352,0.7534,3,1.4651,2,6.0563,14.015,26.44,-797.22,-44.601,707.12,1.9467,0.24309,0.03942,0.095265,0.20942,1.4073,7.6458,0.94629,19.963,-582.23,0.52,0.15556,0,0,1
2,2,1.42,0.577,2.6163,-18.096,3.7064,-14.39,3.8634,0.67252,3,1.2847,2,0,6.8133,10.278,-425.13,-17.306,425.83,3.4066,0.22762,0.10151,0.13842,0.19071,0.80897,4.4048,0.8771,7.6339,-94.45,0.6,0.2,1.5708,0,2
2,3,1.97,0.939,3.7064,-8.503,2.5073,-14.935,6.5426,0.48915,1,-1.7551,2,0.45804,6.0563,17.389,-336.46,-1.8905,296.24,2.935,-0.34148,-0.30152,-0.22251,-0.13732,-1.3768,7.8287,0.83572,8.3373,1029.7,0.46,0.15556,1.5708,0,2
2,7,1.149,0.069,11.228,-39.79,27.689,-38.045,16.553,0.99385,2,0.10557,2,89.116,237.74,1530.5,-83971,-20556,6.79E+05,207.99,-0.81556,-0.68992,-0.28645,-1.55E-16,0.076289,16.659,0.99367,241.43,-20556,0.42,0.088889,0,0,1
2,6,2.052,0.827,8.721,-45.24,8.612,-41.534,3.708,0.66492,3,1.6002,2,0,5.4506,7.2676,-321.34,-35.331,291.71,1.8169,0.21473,0.086532,0.17146,0.20159,1.2209,4.1767,0.88779,5.0504,145.83,0.38,0.15556,0,0,1
2,3,1.416,1.122,2.9433,-8.721,3.3794,-4.5785,4.1654,0.6131,3,1.4659,2,0,6.4125,10.167,-424.83,-17.306,478.63,3.2063,0.58201,0.33951,0.43651,0.50783,0.88149,5.4457,0.76489,4.8536,130.96,0.57,0.17778,1.5708,0,2
2,2,1.766,1.377,1.3082,-21.258,1.9622,-14.063,7.2245,0.69381,3,1.4801,2,0,6.4125,10.178,-484.5,-23.613,484.51,23.336,1.283,0.76983,0.98696,1.1449,0.9639,9.566,0.75523,6.947,860.89,0.47,0.15556,1.5708,0,2
2,2,0.794,0.401,2.0712,-17.66,0.98112,-10.247,7.4926,0.89689,3,1.7168,2,8.1713,12.825,29.979,-551.7,-175.33,1556,7.4031,0.28867,-0.093578,0.034894,0.18081,1.6302,7.762,0.96529,19.357,-269.8,0.39,0.088889,1.5708,0,2
2,2,1.732,1.226,6.1047,-19.949,6.3227,-14.063,5.8907,0.70779,3,1.5338,2,0,6.4125,7.7867,-454.22,-28.386,420.97,1.7033,0.3833,0.22191,0.28243,0.3248,1.171,6.4474,0.91366,5.2589,56.995,0.63,0.15556,1.5708,0,2
2,2,1.354,0.829,2.9433,-20.603,3.8155,-16.025,4.6609,0.73313,3,1.3826,2,0,7.0404,14.846,-575.93,0,685.19,5.1389,0.44365,0.28863,0.35696,0.40285,1.0261,5.3048,0.87861,6.399,75.312,0.62,0.17778,1.5708,0,2
